PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO
50320801;"Instalación Deportiva Municipal Básica Pista Petanca Marquesa de Silvela";"";"";"Pista de petanca  Acceso libre.";"Metro: Plaza Elíptica (línea 6 y 11).";"";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=796647290936e910VgnVCM200000f921e388RCRD";"MARQUESA DE SILVELA";"CALLE";"V";"15";"";"";"";"";"MADRID";"MADRID";"28026";"5";"MOSCARDO";"12";"USERA";"439474";"4470855";"40.386091043458826";"-3.7130946106630165";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistaBolosPetancaCalvaChito"
50239263;"Instalación Deportiva Municipal Básica Pista atletismo Parque Atlético de Madrid";"";"";"Atletismo calles  Acceso libre.";"Metro: Pirámides (línea 5).  Renfe: Pirámides (línea C1 y C10).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=276626fc33e9c910VgnVCM100000891ecb1aRCRD";"MELANCOLICOS";"PASEO";"V";"30";"";"";"";"";"MADRID";"MADRID";"28005";"1";"IMPERIAL";"2";"ARGANZUELA";"438873";"4472731";"40.402184995508556";"-3.7200602819163127";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasAtletismo"
50265561;"Instalación Deportiva Municipal Básica Pista de patinaje Ricardo Beltrán y Rózpide";"";"";"Pista de patinaje  Acceso libre.";"Consulta los siguientes enlaces.";"";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6f3918acbf42d910VgnVCM200000f921e388RCRD";"RICARDO BELTRAN Y ROZPIDE";"CALLE";"V";"59";"";"";"";"";"MADRID";"MADRID";"28026";"6";"ZOFIO";"12";"USERA";"439103";"4469696";"40.37562529083928";"-3.717358921556992";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje"
50239322;"Instalación Deportiva Municipal Básica Pista de patinaje multiusos";"";"";"Pista de patinaje  Acceso libre.";"Metro: Arganzuela - Planetario (línea 6).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=129878b064e9c910VgnVCM100000891ecb1aRCRD";"ONICE";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28045";"4";"LEGAZPI";"2";"ARGANZUELA";"441405";"4471442";"40.391523486970215";"-3.6904021499224187";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje"
50320902;"Instalación Deportiva Municipal Básica Pista patinaje Cristo de la Vega";"";"";"Pista de patinaje  Acceso libre.";"Metro: Hospital 12 de Octubre (línea 3).  Cercanías: Hospital 12 de Octubre (línea C5).";"";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=21f94bfa0b36e910VgnVCM200000f921e388RCRD";"SAN FROILAN";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28026";"4";"ALMENDRALES";"12";"USERA";"440579";"4470254";"40.38076277245949";"-3.7000199485367538";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje"
4664733;"Instalación Deportiva Municipal Básica Pistas Parque Cuña Verde Moratalaz";"";"";"2 pistas de baloncesto Circuito de vida Parque de calistenia Pista de fútbol sala Pista de skate  Acceso libre.";"Consulta los siguientes enlaces.";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=34627f42efd85110VgnVCM1000000b205a0aRCRD";"FUENTE CARRANTONA";"CALLE";"V";"61";"";"";"";"";"MADRID";"MADRID";"28030";"3";"MARROQUINA";"14";"MORATALAZ";"446635";"4473699";"40.41220664353713";"-3.628972354235786";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CircuitoVida"
4556570;"Instalación Deportiva Municipal Básica Plan Parcial";"";"";"Pista polideportiva  Acceso libre.";"Consulta los siguientes enlaces.";"";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=322b5574c05e1110VgnVCM1000000b205a0aRCRD";"PLAN PARCIAL";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28041";"1";"ORCASITAS";"12";"USERA";"439766";"4469233";"40.371501074324534";"-3.709517912115378";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
11239510;"Instalación Deportiva Municipal Básica Planetario";"";"";"Pista de patinaje  Acceso libre.";"Metro: Arganzuela - Planetario, Méndez Álvaro (línea 6).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d4855702408f4710VgnVCM2000001f4a900aRCRD";"PLANETARIO";"AVENIDA";"V";"7";"";"";"";"";"MADRID";"MADRID";"28045";"4";"LEGAZPI";"2";"ARGANZUELA";"442132";"4471716";"40.39404247407592";"-3.681861516547769";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje"
12025303;"Instalación Deportiva Municipal Básica Playa de Bolnuevo";"";"";"Pista de baloncesto cubierta 4 pistas de bolos y petanca Pista de chito Pista de patinaje Pista polideportiva Parque de calistenia  Acceso libre.";"Consulta los siguientes enlaces.";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ea0e707bf0c68810VgnVCM1000001d4a900aRCRD";"PLAYA DE BOLNUEVO";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28042";"4";"TIMON";"21";"BARAJAS";"449778";"4480628";"40.47482151403539";"-3.592469353688286";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistaBolosPetancaCalvaChito"
6299604;"Instalación Deportiva Municipal Básica Plaza Arteijo";"";"";"2 pistas de baloncesto (una de ellas sin canastas)  Acceso libre.";"Metro: Fuencarral (línea 10).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9e81ce88d415310VgnVCM2000000c205a0aRCRD";"CORCUBION";"PLAZA";"V";"13";"";"";"";"";"MADRID";"MADRID";"28029";"4";"EL PILAR";"8";"FUENCARRAL-EL PARDO";"440032";"4480949";"40.4770674126128";"-3.7074678471403266";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
10915705;"Instalación Deportiva Municipal Básica Plaza Arturo Barea";"";"";"Rocódromo Tenis de mesa  Acceso libre.";"Metro: Lavapiés (línea 3).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b6823e641a099610VgnVCM1000001d4a900aRCRD";"ARTURO BAREA";"PLAZA";"V";"";"";"";"";"";"MADRID";"MADRID";"";"";"";"";"DISTRITO";"440292";"4473301";"40.40819114389112";"-3.7036917871180552";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
4542220;"Instalación Deportiva Municipal Básica Plaza Colonia Oroquieta";"";"";"Pista de baloncesto  Acceso libre.";"Metro: Villaverde Bajo Cruce (línea 3).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d1e400f058a61110VgnVCM1000000b205a0aRCRD";"SAHARA";"CALLE";"V";"60";"";"";"";"";"MADRID";"MADRID";"28041";"4";"LOS ROSALES";"17";"VILLAVERDE";"441193";"4467173";"40.35304787629637";"-3.6925005386142726";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
6299567;"Instalación Deportiva Municipal Básica Plaza Fonsagrada";"";"";"Pista polideportiva  Acceso libre.";"Metro: Fuencarral (línea 10).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=926caad6ac415310VgnVCM2000000c205a0aRCRD";"FONSAGRADA";"PLAZA";"V";"6";"";"";"";"CUBIERTA DE P.A.R. FONSAGRADA";"MADRID";"MADRID";"28029";"4";"EL PILAR";"8";"FUENCARRAL-EL PARDO";"439995";"4480971";"40.477264048276304";"-3.70791408832815";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
10915713;"Instalación Deportiva Municipal Básica Plaza María Soledad Torres Acosta";"";"";"Parque de calistenia  Acceso libre.";"Metro: Callao (líneas 3 y 5).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6b973e641a099610VgnVCM1000001d4a900aRCRD";"SANTA MARIA SOLEDAD TORRES ACOSTA";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28004";"5";"UNIVERSIDAD";"1";"CENTRO";"440183";"4474729";"40.42104177966193";"-3.7051042877376013";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Calistenia"
6308364;"Instalación Deportiva Municipal Básica Plaza Mondariz";"";"";"Pista balonmano Pista de fútbol sala  Acceso libre.";"Metro: Barrio del Pilar (línea 9).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c117d9359e735310VgnVCM2000000c205a0aRCRD";"MONDARIZ";"PLAZA";"V";"14";"";"";"";"";"MADRID";"MADRID";"28029";"4";"EL PILAR";"8";"FUENCARRAL-EL PARDO";"440172";"4481103";"40.478466657267425";"-3.7058363962869403";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistaFutbolSala"
4555963;"Instalación Deportiva Municipal Básica Plaza Vallandes";"";"";"Pista de baloncesto 2 pistas de bolos y petanca  Acceso libre.";"Metro: Usera (línea 6).";"";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=73415c51350e1110VgnVCM1000000b205a0aRCRD";"CALESAS";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28026";"5";"MOSCARDO";"12";"USERA";"440173";"4471408";"40.39112392741988";"-3.7049283470996777";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistaBolosPetancaCalvaChito"
4548967;"Instalación Deportiva Municipal Básica Plaza de Bami - Benidorm";"";"";"Pista de baloncesto Pista de baloncesto 3x3   Acceso libre.";"Metro: El Carmen (línea 5).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=51f5dedbe1d91110VgnVCM1000000b205a0aRCRD";"JOSE VILLENA";"CALLE";"V";"18";"";"";"";"";"MADRID";"MADRID";"28017";"1";"VENTAS";"15";"CIUDAD LINEAL";"444389";"4475740";"40.43044060393375";"-3.655616767756565";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
4557484;"Instalación Deportiva Municipal Básica Plaza de Sestao";"";"";"Pista de patinaje  Acceso libre.";"Consulta los siguientes enlaces.";"";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d4dcfc5e5ae1110VgnVCM1000000b205a0aRCRD";"SESTAO";"PLAZA";"V";"1";"";"";"";"POBLADO DIRIGIDO ORCASITAS";"MADRID";"MADRID";"28041";"1";"ORCASITAS";"12";"USERA";"439193";"4469075";"40.37003619714949";"-3.716240027654892";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje"
4549875;"Instalación Deportiva Municipal Básica Plaza de la Orotava";"";"";"Pista de baloncesto Pista de fútbol sala Parque de calistenia  Acceso libre.";"Metro: García Noblejas (línea 7).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7c825e8f052a1110VgnVCM1000000b205a0aRCRD";"LA OROTAVA";"PLAZA";"V";"3";"";"";"";"";"MADRID";"MADRID";"28017";"2";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"446149";"4475907";"40.432061794648526";"-3.6348888546076776";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Calistenia"
10915708;"Instalación Deportiva Municipal Básica Plaza del Campillo de Mundo Nuevo";"";"";"Pista de patinaje Parque de calistenia  Acceso libre.";"Metro: Puerta de Toledo (línea 5).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3e643e641a099610VgnVCM1000001d4a900aRCRD";"CAMPILLO DEL MUNDO NUEVO";"PLAZA";"V";"";"";"";"";"";"MADRID";"MADRID";"";"";"";"";"DISTRITO";"439915";"4473170";"40.40698278480366";"-3.7081144633220537";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje"
50258566;"Instalación Deportiva Municipal Básica Plaza del Provencio";"";"";"Parque de calistenia  Acceso libre.";"Metro: Canillas (línea 4).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=68b99b40c4bfc910VgnVCM100000891ecb1aRCRD";"LAS PEDRO&amp;Ntilde;ERAS";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28043";"3";"CANILLAS";"16";"HORTALEZA";"446643";"4479509";"40.4645429594874";"-3.6293583739308235";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Calistenia"
6300758;"Instalación Deportiva Municipal Básica Plazas de Ribadeo y Verín";"";"";"Pista de baloncesto Pista polideportiva  Acceso libre.";"Metro: Fuencarral (línea 10).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b72a40a4a8915310VgnVCM2000000c205a0aRCRD";"VERIN";"PLAZA";"V";"8";"";"";"";"CUBIERTA DE P.A.R.";"MADRID";"MADRID";"28029";"4";"EL PILAR";"8";"FUENCARRAL-EL PARDO";"439875";"4480932";"40.47690225914075";"-3.7093230351638193";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
6300709;"Instalación Deportiva Municipal Básica Poblado Dirigido (Olesa Montserrat)";"";"";"2 pistas de baloncesto Pista de fútbol sala  Acceso libre.";"Consulta los siguientes enlaces.";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=505e9e6f97915310VgnVCM2000000c205a0aRCRD";"OLESA DE MONTSERRAT";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28034";"6";"VALVERDE";"8";"FUENCARRAL-EL PARDO";"441190";"4482492";"40.491053252936396";"-3.6939606309123905";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistaFutbolSala"
10967935;"Instalación Deportiva Municipal Básica Poblado de Santa Ana";"";"";"Pista de baloncesto Pista de baloncesto 3x3  Pista de fútbol sala Pista de skate bowl  Acceso libre.";"Metro: Fuencarral (línea 10).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fb9e99d98fc2b610VgnVCM1000001d4a900aRCRD";"BRAILLE";"CALLE";"V";"15";"";"";"";"";"MADRID";"MADRID";"28034";"6";"VALVERDE";"8";"FUENCARRAL-EL PARDO";"441115";"4482990";"40.49553402527142";"-3.694889844552846";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistaFutbolSala"
5688632;"Instalación Deportiva Municipal Básica Pobladura del Valle";"";"";"2 pistas de baloncesto 3x3   Acceso libre.";"Metro: Simancas, San Blas (línea 7).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cd2cb2bdf65a8210VgnVCM2000000c205a0aRCRD";"AMPOSTA";"CALLE";"V";"24";"";"";"";"";"MADRID";"MADRID";"28037";"3";"AMPOSTA";"20";"SAN BLAS-CANILLEJAS";"447292";"4475176";"40.42555441898432";"-3.6213510241737303";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
4531342;"Instalación Deportiva Municipal Básica Poeta Esteban Villegas";"";"";"Pista de baloncesto Pista hockey patines Parque de calistenia  Acceso libre.";"Metro: Atocha Renfe, Menéndez Pelayo (línea 1).  Renfe: Atocha (todas las líneas de cercanías).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b431d9ba71d01110VgnVCM1000000b205a0aRCRD";"POETA ESTEBAN DE VILLEGAS";"CALLE";"V";"4";"";"";"";"CUBIERTA DEL P.A.R.";"MADRID";"MADRID";"28014";"5";"LOS JERONIMOS";"3";"RETIRO";"442039";"4473351";"40.40875051210095";"-3.683108580090566";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposHockey"
4546653;"Instalación Deportiva Municipal Básica Polígono 20 - Padre Claret";"";"";"3 pistas de fútbol sala  Acceso libre.";"Metro: Alfonso XIII (línea 4).";"";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f04524a6bcd81110VgnVCM1000000b205a0aRCRD";"PADRE CLARET";"CALLE";"V";"18";"";"";"";"";"MADRID";"MADRID";"28002";"2";"PROSPERIDAD";"5";"CHAMARTIN";"443678";"4477874";"40.44961759191476";"-3.6641939594197392";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistaFutbolSala"
4557627;"Instalación Deportiva Municipal Básica Polígono de las Rosas";"";"";"2 pistas de baloncesto 2 pistas polideportivas  Acceso libre.";"Metro: Las Rosas (línea 2).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ce2dad35d7ae1110VgnVCM1000000b205a0aRCRD";"HELSINKI";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28022";"5";"ROSAS";"20";"SAN BLAS-CANILLEJAS";"448853";"4475201";"40.42587119856996";"-3.602954200233562";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
4550112;"Instalación Deportiva Municipal Básica Polígono de África";"";"";"Campo de fútbol 7 de tierra  Acceso controlado.";"Consulta los siguientes enlaces.";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ff421e23082a1110VgnVCM1000000b205a0aRCRD";"VILLASILOS";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28017";"2";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"446622";"4474616";"40.4204635945945";"-3.6291944721327667";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol"
4540082;"Instalación Deportiva Municipal Básica Poza de la Sal";"";"";"Pista de baloncesto  Acceso libre.";"Consulta los siguientes enlaces.";"";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=94376b6506551110VgnVCM1000000b205a0aRCRD";"POZA DE LA SAL";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28031";"2";"SANTA EUGENIA";"18";"VILLA DE VALLECAS";"448816";"4470012";"40.37912373319082";"-3.6029851282692733";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
4554394;"Instalación Deportiva Municipal Básica Pueblo Nuevo - Ascao";"";"";"Pista de baloncesto  2 pistas baloncesto 3x3  Pista de fútbol sala techada  Acceso libre.";"Metro: Ascao (línea 7).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bca91c7eebad1110VgnVCM1000000b205a0aRCRD";"FRANCISCO RIOJA";"CALLE";"V";"15";"";"";"";"";"MADRID";"MADRID";"28017";"2";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"445836";"4475710";"40.430272920160405";"-3.638560091365863";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistaFutbolSala"
4549863;"Instalación Deportiva Municipal Básica Puente Ventas";"";"";"Pista de patinaje  Acceso libre.";"Metro: El Carmen (línea 5), Ventas (líneas 2 y 5).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a25a658e32a1110VgnVCM1000000b205a0aRCRD";"VIRGEN DE LA PAZ";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28027";"4";"LA CONCEPCION";"15";"CIUDAD LINEAL";"444036";"4475942";"40.432245054299365";"-3.6597919230387452";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje"
6280430;"Instalación Deportiva Municipal Básica Puente de Praga";"";"De lunes a domingo de 9 a 22 horas.";"7 pistas de pádel Pista de tenis  Acceso controlado.";"Metro: Marqués de Vadillo (línea 5).";"Reservas: 639 26 67 37 (máximo 48 horas de antelación) o en las taquillas (Avenida del Manzanares junto al Puente de Praga).";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c053959bdd984310VgnVCM1000000b205a0aRCRD";"MANZANARES";"AVENIDA";"V";"180";"";"";"";"";"MADRID";"MADRID";"28019";"1";"COMILLAS";"11";"CARABANCHEL";"440094";"4471821";"40.39484085966596";"-3.7058825460007503";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasTenisBadminton"
